City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1513,Inuvik,68.3499,-133.7218,-31.94,68,20,4.61,CA,few clouds
1514,Nyurba,63.2842,118.3319,-20.72,100,100,2.48,RU,overcast clouds
1515,Blantyre,-15.785,35.0085,65.32,77,7,3.44,MW,clear sky
1516,Kanigoro,-8.13,112.219,72.23,92,100,4.85,ID,overcast clouds
1517,Gradignan,44.7726,-0.6139,47.62,76,0,4.61,FR,clear sky
1518,Tautira,-17.7333,-149.15,87.82,78,74,18.34,PF,light rain
1519,Ibra,22.6906,58.5334,60.64,51,0,3.67,OM,clear sky
1520,Povenets,62.8487,34.8262,14.56,98,97,2.19,RU,overcast clouds
1521,Dhidhdhoo,6.8833,73.1,80.69,67,64,11.01,MV,broken clouds
1522,Hambantota,6.1241,81.1185,76.15,68,100,11.5,LK,overcast clouds
1523,Aitape,-3.1374,142.3475,81.48,80,71,2.75,PG,broken clouds
1524,Walla Walla,46.0646,-118.343,58.08,41,75,9.22,US,broken clouds
1525,Kitimat,54.0524,-128.6534,39.58,31,100,4.36,CA,moderate rain
1526,Cascais,38.6979,-9.4215,57.06,63,0,5.01,PT,clear sky
1527,Inta,66.0317,60.1659,-6.11,91,85,4.38,RU,overcast clouds
1528,Beringovskiy,63.05,179.3167,-17.46,88,5,13.0,RU,clear sky
1529,Knysna,-34.0363,23.0471,64.78,71,38,4.79,ZA,scattered clouds
1530,Lagoa,39.05,-27.9833,59.58,73,89,14.38,PT,overcast clouds
1531,Churapcha,62.0025,132.4325,-27.98,100,100,1.68,RU,overcast clouds
1532,Ibirama,-27.0569,-49.5178,73.67,77,13,5.86,BR,few clouds
1533,Moose Jaw,50.4001,-105.5344,35.29,75,84,19.57,CA,broken clouds
1534,Teberda,43.4456,41.7448,32.05,88,100,9.93,RU,light snow
1535,Ignacio Zaragoza,28.3833,-107.2167,57.74,10,0,4.88,MX,clear sky
1536,Alta Floresta,-9.8756,-56.0861,73.58,94,99,2.55,BR,moderate rain
1537,Charlestown,-32.95,151.6667,79.02,68,1,5.01,AU,clear sky
1538,Lincoln,40.8,-96.667,59.29,22,0,14.97,US,clear sky
1539,Conde,-7.2597,-34.9075,80.06,78,40,5.75,BR,scattered clouds
1540,Bonavista,48.6499,-53.1147,31.12,79,100,19.3,CA,overcast clouds
1541,Saint-Joseph,-21.3667,55.6167,75.56,86,84,8.01,RE,broken clouds
1542,Virginia Beach,36.8529,-75.978,46.02,72,100,8.39,US,overcast clouds
1543,Frontera,26.9333,-101.45,66.33,39,0,1.99,MX,clear sky
1544,Schleswig,54.5167,9.55,45.99,97,100,5.99,DE,overcast clouds
1545,Vardo,70.3705,31.1107,27.39,79,57,16.98,NO,broken clouds
1546,Mehamn,71.0357,27.8492,19.38,89,88,14.94,NO,overcast clouds
1547,Aban,56.67,96.06,-18.78,99,83,5.23,RU,broken clouds
1548,Neuquen,-38.9516,-68.0591,87.69,30,0,2.3,AR,clear sky
1549,Satipo,-11.2522,-74.6386,73.67,96,76,1.48,PE,broken clouds
1550,Srednekolymsk,67.45,153.6833,-43.62,99,69,5.86,RU,broken clouds
1551,Sabinopolis,-18.6661,-43.0839,68.27,96,99,1.68,BR,moderate rain
1552,Garden City,42.3256,-83.331,27.21,69,20,11.5,US,few clouds
1553,Oktyabrskoye,43.0645,44.7417,24.94,93,100,2.24,RU,overcast clouds
1554,Inongo,-1.95,18.2667,76.75,61,100,3.98,CD,overcast clouds
1555,Ayan,56.45,138.1667,8.29,76,100,6.64,RU,overcast clouds
1556,Copperas Cove,31.1241,-97.9031,66.63,23,0,8.05,US,clear sky
1557,Serenje,-13.2325,30.2352,62.04,96,100,1.14,ZM,light rain
1558,Seymchan,62.8833,152.4333,-41.13,100,95,0.49,RU,overcast clouds
1559,Saint George,37.1041,-113.5841,70.27,15,0,4.0,US,clear sky
1560,Uvalde,29.3669,-99.767,67.53,17,0,3.44,US,clear sky
1561,Pokosnoye,55.5258,101.0536,-8.36,99,98,3.02,RU,overcast clouds
1562,Khandyga,62.6667,135.6,-14.87,97,100,2.55,RU,overcast clouds
1563,Klaksvik,62.2266,-6.589,34.72,67,99,42.79,FO,light snow
1564,Skibbereen,51.55,-9.2667,49.8,96,100,10.38,IE,overcast clouds
1565,Aztec,36.8222,-107.9929,53.58,26,2,1.99,US,clear sky
1566,Krasnyy,54.5678,31.4333,25.41,94,100,8.79,RU,snow
1567,Esmeraldas,-19.7625,-44.3139,72.46,98,99,4.0,BR,overcast clouds
1568,Ghanzi,-21.5667,21.7833,72.28,41,0,7.85,BW,clear sky
1569,Agadez,19.75,10.25,60.76,12,0,3.6,NE,clear sky
1570,Aklavik,68.2191,-135.0107,-31.97,68,20,3.44,CA,few clouds
1571,Colesberg,-30.72,25.0972,73.81,41,8,5.88,ZA,clear sky
1572,Gondar,12.6,37.4667,60.57,48,44,4.18,ET,scattered clouds
1573,Brae,60.3964,-1.353,40.91,76,97,33.35,GB,overcast clouds
1574,Junction City,39.0286,-96.8314,60.66,21,75,16.11,US,broken clouds
1575,Hasaki,35.7333,140.8333,37.29,61,97,16.89,JP,overcast clouds
1576,Nanortalik,60.1432,-45.2371,10.22,64,5,22.55,GL,clear sky
1577,Albertville,34.2676,-86.2089,51.98,32,0,3.44,US,clear sky
1578,Den Helder,52.9599,4.7593,49.98,84,100,18.41,NL,overcast clouds
1579,Huaral,-11.495,-77.2078,69.73,73,43,5.5,PE,scattered clouds
1580,Mandalay,21.9747,96.0836,50.09,41,6,1.28,MM,clear sky
1581,Pocao De Pedras,-4.6667,-44.85,76.32,91,14,1.61,BR,few clouds
1582,Ullapool,57.8987,-5.1604,43.36,93,100,23.26,GB,overcast clouds
1583,Pacasmayo,-7.4006,-79.5714,72.45,74,88,10.07,PE,overcast clouds
1584,Peterhead,57.5058,-1.7981,43.2,71,100,15.97,GB,overcast clouds
1585,Kochevo,59.5994,54.3125,5.72,97,98,6.71,RU,overcast clouds
1586,Puri,19.8,85.85,64.92,71,33,4.59,IN,scattered clouds
1587,Pokhara,28.2333,83.9833,52.25,67,91,2.75,NP,overcast clouds
1588,Fort-Shevchenko,44.5086,50.263,36.01,65,58,18.61,KZ,broken clouds
1589,Manolas,38.05,21.35,44.69,57,20,8.05,GR,few clouds
1590,Kemi,65.8596,24.8228,24.57,93,100,9.22,FI,light snow
1591,Malanje,-9.5402,16.341,61.81,89,100,3.94,AO,overcast clouds
1592,Puntarenas,9.9763,-84.8384,84.13,60,15,9.42,CR,few clouds
1593,Bayir,37.2687,28.2167,39.72,91,75,3.06,TR,broken clouds
1594,Strausberg,52.5786,13.8874,48.69,93,99,11.81,DE,overcast clouds
1595,Walvis Bay,-22.9575,14.5053,71.1,88,37,3.44,NA,scattered clouds
1596,Luderitz,-26.6481,15.1594,70.97,72,22,9.64,NA,few clouds
1597,Nova Olimpia,-14.7972,-57.2881,74.35,95,100,1.16,BR,overcast clouds
1598,Sicuani,-14.2694,-71.2261,51.4,77,87,3.4,PE,heavy intensity rain
1599,San Quintin,30.4833,-115.95,68.05,27,3,8.52,MX,clear sky
1600,Dengzhou,37.8086,120.7508,34.29,41,100,5.79,CN,overcast clouds
1601,Uruzgan,32.8333,66.0,32.88,55,8,8.1,AF,clear sky
1602,Radom,51.4025,21.1471,43.2,79,93,19.71,PL,overcast clouds
1603,Madera,37.1666,-119.8343,75.52,43,0,2.77,US,clear sky
1604,Quatre Cocos,-20.2078,57.7625,75.31,81,94,7.92,MU,overcast clouds
1605,Kahului,20.8947,-156.47,83.46,65,20,17.27,US,few clouds
1606,Coquimbo,-29.9533,-71.3436,64.13,82,75,9.22,CL,broken clouds
1607,Te Anau,-45.4167,167.7167,64.17,71,92,0.96,NZ,overcast clouds
1608,San Cristobal,7.7669,-72.225,75.38,81,84,2.75,VE,broken clouds
1609,Acapulco,16.8634,-99.8901,84.02,61,40,5.75,MX,scattered clouds
1610,Milkovo,54.7167,158.6167,12.85,94,100,2.21,RU,overcast clouds
1611,Rabat,33.9911,-6.8401,56.61,87,0,0.0,MA,clear sky
1612,Martil,35.6166,-5.2752,59.07,82,75,16.11,MA,broken clouds
1613,Rio Grande,-32.035,-52.0986,68.95,66,14,10.29,BR,few clouds
1614,Tessalit,20.1986,1.0114,66.79,9,0,9.84,ML,clear sky
1615,Saldanha,-33.0117,17.9442,62.65,93,62,6.64,ZA,broken clouds
1616,Morgan City,29.6994,-91.2068,60.06,29,0,3.44,US,clear sky
1617,Soloneshnoye,51.6544,84.3197,9.75,97,100,2.98,RU,overcast clouds
1618,Humaita,-7.5061,-63.0208,74.7,98,100,2.1,BR,overcast clouds
1619,Pingliang,35.5392,106.6861,8.69,83,82,5.77,CN,broken clouds
1620,Kenai,60.5544,-151.2583,29.03,79,100,20.71,US,light snow
1621,Mimongo,-1.6195,11.6068,69.93,96,53,4.0,GA,broken clouds
1622,Maumere,-8.6199,122.2111,80.15,79,100,1.28,ID,moderate rain
1623,Shieli,44.1667,66.75,31.44,94,100,4.32,KZ,overcast clouds
1624,Codrington,-38.2667,141.9667,69.48,69,92,8.7,AU,overcast clouds
1625,Nouakchott,18.0858,-15.9785,71.53,34,2,9.93,MR,clear sky
1626,Kangaba,11.9333,-8.4167,76.53,11,93,4.76,ML,overcast clouds
1627,Lillers,50.5635,2.4804,48.74,97,100,11.36,FR,overcast clouds
1628,Russell,32.3502,-85.1999,56.8,33,0,5.75,US,clear sky
1629,Loiza,18.4313,-65.8802,78.76,74,40,11.5,PR,scattered clouds
1630,Oranjemund,-28.55,16.4333,64.76,90,8,5.57,NA,clear sky
1631,San Jose,37.3394,-121.895,75.61,29,0,8.05,US,clear sky
1632,Mount Gambier,-37.8333,140.7667,69.71,64,75,13.8,AU,broken clouds
1633,Nexo,55.0607,15.1306,41.09,92,43,21.72,DK,scattered clouds
1634,Duluth,46.7833,-92.1066,36.18,62,0,9.22,US,clear sky
1635,Samarai,-10.6167,150.6667,82.78,73,49,3.91,PG,scattered clouds
1636,Pakaur,24.6333,87.85,59.29,64,0,1.59,IN,clear sky
1637,Virden,39.5009,-89.7679,44.42,70,48,11.7,US,scattered clouds
1638,Kieta,-6.2167,155.6333,84.02,77,100,7.92,PG,light rain
1639,Rondonopolis,-16.4708,-54.6356,74.77,91,74,4.09,BR,broken clouds
1640,Kendari,-3.945,122.4989,76.68,90,100,1.39,ID,overcast clouds
1641,Portland,45.5234,-122.6762,56.21,77,75,1.99,US,broken clouds
1642,Nizhnevartovsk,60.9344,76.5531,-8.99,84,20,7.0,RU,few clouds
1643,Tabou,4.423,-7.3528,79.03,86,3,8.9,CI,clear sky
1644,Jiayuguan,39.8167,98.3,14.18,59,26,4.99,CN,scattered clouds
1645,Patacamaya,-17.2333,-67.9167,52.79,67,97,7.18,BO,overcast clouds
1646,Manitouwadge,49.1215,-85.8403,27.32,91,100,10.04,CA,overcast clouds
